timestamp,month,hour,rainfall_mm_hr,water_level_m,water_rise_rate,soil_moisture_pct,temperature_c,humidity_pct,flow_rate_m3s,turbidity_ntu,risk_level
2024-04-16 13:40:00,4,13,1.66,1.935,0.0326,50.3,28.5,60.5,9.91,33.6,NORMAL
2024-04-16 13:45:00,4,13,1.31,1.868,-0.507,45.2,28.9,58.1,8.85,33.7,NORMAL
2024-04-16 13:50:00,4,13,1.35,1.766,-0.2267,50.6,28.1,52.9,8.34,31.6,NORMAL
2024-04-16 13:55:00,4,13,0.98,1.793,0.2853,52.4,28.8,59.4,8.53,26.5,NORMAL
2024-04-16 14:00:00,4,14,1.81,1.861,0.0456,45.5,26.8,64.3,8.73,27.8,NORMAL
2024-04-16 14:05:00,4,14,1.4,1.808,0.0035,49.5,28.2,55.6,8.18,29.4,NORMAL
2024-04-16 14:10:00,4,14,0.81,1.863,0.328,48.5,28.1,57.8,9.18,28.8,NORMAL
2024-04-16 14:15:00,4,14,1.01,1.917,0.0497,49.7,26.8,56.8,9.67,32.8,NORMAL
2024-04-16 14:20:00,4,14,1.84,1.879,-0.2697,47.4,27.6,59.8,10.24,32.7,NORMAL
2024-04-16 14:25:00,4,14,0.77,1.827,0.0096,48.7,28.2,59.7,8.87,24.3,NORMAL
2024-04-16 14:30:00,4,14,2.38,1.882,0.2096,49.0,28.0,59.2,9.8,32.2,NORMAL
2024-04-16 14:35:00,4,14,1.32,1.897,-0.1618,46.5,27.5,59.9,9.8,31.9,NORMAL
2024-04-16 14:40:00,4,14,1.25,1.828,-0.2435,50.5,29.5,60.1,8.62,34.3,NORMAL
2024-04-16 14:45:00,4,14,0.91,1.816,0.0831,47.2,28.0,59.5,8.87,34.0,NORMAL
2024-04-16 14:50:00,4,14,0.89,1.856,0.3603,49.7,29.1,57.5,8.55,34.1,NORMAL
2024-04-16 14:55:00,4,14,2.17,1.936,-0.11,49.7,28.2,55.8,9.63,29.0,NORMAL
2024-04-16 15:00:00,4,15,0.93,1.819,-0.292,49.8,27.2,55.8,8.1,30.9,NORMAL
2024-04-16 15:05:00,4,15,1.5,1.839,-0.0321,46.7,28.2,54.5,8.28,31.5,NORMAL
2024-04-16 15:10:00,4,15,1.0,1.809,-0.0223,51.9,28.4,58.0,8.02,26.4,NORMAL
2024-04-16 15:15:00,4,15,0.82,1.831,0.16,45.4,28.1,61.9,8.55,31.7,NORMAL
2024-04-16 15:20:00,4,15,0.76,1.862,0.0632,46.2,27.9,57.1,9.05,31.4,NORMAL
2024-04-16 15:25:00,4,15,1.14,1.853,-0.4524,46.3,26.9,59.3,8.31,29.2,NORMAL
2024-04-16 15:30:00,4,15,2.61,1.711,-0.042,51.7,27.6,56.2,7.4,32.3,NORMAL
2024-04-16 15:35:00,4,15,0.98,1.839,0.6949,50.5,26.9,58.8,9.6,29.8,NORMAL
2024-04-16 15:40:00,4,15,0.97,1.943,0.0373,48.1,27.9,57.9,9.44,25.7,NORMAL
2024-04-16 15:45:00,4,15,0.96,1.851,-0.3384,50.1,28.3,58.9,8.56,31.3,NORMAL
2024-04-16 15:50:00,4,15,1.12,1.83,-0.0153,50.1,27.7,58.7,8.3,25.4,NORMAL
2024-04-16 15:55:00,4,15,1.04,1.846,-0.0032,46.6,26.8,59.0,8.98,32.8,NORMAL
2024-04-16 16:00:00,4,16,1.81,1.829,0.1135,46.2,26.1,62.2,8.05,23.7,NORMAL
2024-04-16 16:05:00,4,16,1.1,1.884,0.1962,50.4,26.5,60.4,9.56,27.8,NORMAL
2024-04-16 16:10:00,4,16,1.1,1.894,0.2238,47.1,27.0,59.8,9.51,31.4,NORMAL
2024-04-16 16:15:00,4,16,0.82,1.958,-0.187,49.8,26.1,59.9,9.84,34.1,NORMAL
2024-04-16 16:20:00,4,16,2.78,1.832,-0.1097,46.0,25.6,64.0,9.53,31.9,NORMAL
2024-04-16 16:25:00,4,16,0.89,1.922,0.2677,47.0,26.4,60.1,9.63,29.7,NORMAL
2024-04-16 16:30:00,4,16,0.79,1.921,-0.3239,48.3,26.8,52.0,10.23,29.2,NORMAL
2024-04-16 16:35:00,4,16,1.29,1.814,-0.3417,52.9,26.0,58.6,8.22,32.6,NORMAL
2024-04-16 16:40:00,4,16,1.2,1.807,-0.1054,47.5,25.8,60.3,8.36,32.1,NORMAL
2024-04-16 16:45:00,4,16,1.02,1.779,0.1572,49.1,27.7,53.6,9.16,25.6,NORMAL
2024-04-16 16:50:00,4,16,1.02,1.86,0.1933,48.3,26.6,60.3,9.74,24.4,NORMAL
2024-04-16 16:55:00,4,16,1.52,1.843,0.0923,45.1,27.1,57.5,8.58,29.0,NORMAL
2024-04-16 17:00:00,4,17,0.86,1.891,0.0285,48.5,25.4,55.8,8.19,37.6,NORMAL
2024-04-16 17:05:00,4,17,1.61,1.853,-0.4691,48.5,25.3,59.3,8.9,32.9,NORMAL
2024-04-16 17:10:00,4,17,1.27,1.734,-0.019,50.0,24.7,61.9,8.03,23.6,NORMAL
2024-04-16 17:15:00,4,17,1.02,1.846,0.4008,45.4,26.6,59.5,8.37,35.7,NORMAL
2024-04-16 17:20:00,4,17,1.06,1.868,-0.013,48.0,25.7,58.4,9.57,34.4,NORMAL
2024-04-16 17:25:00,4,17,0.9,1.842,0.0887,49.3,26.1,55.5,8.97,29.5,NORMAL
2024-04-16 17:30:00,4,17,1.45,1.897,-0.1257,49.9,25.7,57.5,8.57,33.4,NORMAL
2024-04-16 17:35:00,4,17,1.11,1.8,-0.0518,51.2,26.2,60.9,7.98,31.1,NORMAL
2024-04-16 17:40:00,4,17,0.94,1.88,0.0136,49.6,24.2,65.2,9.41,35.1,NORMAL
2024-04-16 17:45:00,4,17,1.2,1.804,-0.1742,46.9,26.0,65.9,8.63,24.5,NORMAL
2024-04-16 17:50:00,4,17,3.48,1.822,0.3806,48.6,26.0,57.4,9.28,33.1,NORMAL
2024-04-16 17:55:00,4,17,1.04,1.931,-0.1743,47.1,24.8,54.5,9.55,28.8,NORMAL
2024-04-16 18:00:00,4,18,2.02,1.764,-0.2217,49.2,24.2,60.1,7.89,33.6,NORMAL
2024-04-16 18:05:00,4,18,0.96,1.857,0.3087,47.1,24.1,61.3,8.59,29.6,NORMAL
2024-04-16 18:10:00,4,18,0.78,1.867,-0.1311,50.4,25.0,63.0,8.76,30.1,NORMAL
2024-04-16 18:15:00,4,18,0.86,1.814,0.0048,47.3,23.9,58.9,7.82,32.2,NORMAL
2024-04-16 18:20:00,4,18,1.02,1.868,0.1138,46.8,25.7,62.2,9.22,29.0,NORMAL
2024-04-16 18:25:00,4,18,0.87,1.852,-0.1142,48.5,24.4,58.8,8.76,28.6,NORMAL
2024-04-16 18:30:00,4,18,0.75,1.83,-0.0417,48.2,25.2,60.8,9.12,27.8,NORMAL
2024-04-16 18:35:00,4,18,1.98,1.838,0.0562,48.6,23.5,60.4,8.6,30.6,NORMAL
2024-04-16 18:40:00,4,18,1.68,1.849,-0.1644,46.4,25.3,60.6,8.58,23.8,NORMAL
2024-04-16 18:45:00,4,18,1.43,1.783,-0.167,46.7,24.4,57.6,8.04,31.7,NORMAL
2024-04-16 18:50:00,4,18,0.84,1.793,0.1992,46.2,25.1,59.1,7.87,31.8,NORMAL
2024-04-16 18:55:00,4,18,0.81,1.849,0.0529,50.2,23.8,60.3,9.62,28.6,NORMAL
2024-04-16 19:00:00,4,19,0.78,1.811,-0.0267,48.8,23.3,62.0,7.75,26.7,NORMAL
2024-04-16 19:05:00,4,19,1.39,1.84,-0.3213,51.0,22.8,58.4,8.98,28.2,NORMAL
2024-04-16 19:10:00,4,19,2.07,1.704,0.0802,47.9,23.2,62.3,6.89,32.7,NORMAL
2024-04-16 19:15:00,4,19,1.03,1.867,0.5894,49.3,23.4,64.6,9.19,28.2,NORMAL
2024-04-16 19:20:00,4,19,0.81,1.9,0.0802,46.3,23.4,59.9,9.57,30.9,NORMAL
2024-04-16 19:25:00,4,19,1.11,1.894,0.0116,49.1,23.1,55.4,9.13,25.7,NORMAL
2024-04-16 19:30:00,4,19,0.96,1.904,0.1213,46.5,23.2,64.6,9.33,28.5,NORMAL
2024-04-16 19:35:00,4,19,0.98,1.934,-0.061,49.0,23.6,66.2,9.81,36.7,NORMAL
2024-04-16 19:40:00,4,19,1.24,1.884,-0.2593,49.1,23.6,62.0,8.93,30.8,NORMAL
2024-04-16 19:45:00,4,19,1.38,1.848,0.1005,48.7,22.6,61.8,8.8,27.5,NORMAL
2024-04-16 19:50:00,4,19,0.81,1.918,0.2768,46.5,24.1,62.6,9.32,33.3,NORMAL
2024-04-16 19:55:00,4,19,0.77,1.94,-0.2235,48.9,23.4,64.6,9.63,23.0,NORMAL
2024-04-16 20:00:00,4,20,3.34,1.843,-0.0759,47.3,22.9,64.7,8.9,35.1,NORMAL
2024-04-16 20:05:00,4,20,0.88,1.915,0.1691,50.6,22.5,53.9,9.91,27.0,NORMAL
2024-04-16 20:10:00,4,20,0.78,1.899,-0.098,49.0,23.2,63.3,9.72,30.9,NORMAL
2024-04-16 20:15:00,4,20,0.86,1.882,-0.0795,47.1,23.0,57.9,9.67,23.7,NORMAL
2024-04-16 20:20:00,4,20,0.77,1.873,0.052,48.4,23.6,58.7,9.74,32.9,NORMAL
2024-04-16 20:25:00,4,20,1.0,1.9,-0.057,51.1,21.8,62.3,9.08,32.2,NORMAL
2024-04-16 20:30:00,4,20,1.56,1.854,0.4519,48.9,22.4,60.0,9.02,27.4,NORMAL
2024-04-16 20:35:00,4,20,0.96,2.05,-0.1106,49.4,22.6,61.5,9.95,32.0,ELEVATED
2024-04-16 20:40:00,4,20,1.04,1.817,-0.8844,45.5,23.3,62.7,8.93,31.4,NORMAL
2024-04-16 20:45:00,4,20,1.31,1.755,0.2103,51.0,24.1,60.1,8.55,22.5,NORMAL
2024-04-16 20:50:00,4,20,1.11,1.887,0.3691,46.2,21.5,64.7,9.8,26.0,NORMAL
2024-04-16 20:55:00,4,20,1.74,1.878,0.0438,46.5,23.3,62.4,8.74,37.0,NORMAL
2024-04-16 21:00:00,4,21,1.76,1.902,-0.4341,48.7,20.5,67.9,8.66,28.8,NORMAL
2024-04-16 21:05:00,4,21,0.75,1.734,-0.3781,49.2,20.7,60.2,7.46,32.4,NORMAL
2024-04-16 21:10:00,4,21,1.5,1.776,0.2795,45.1,21.9,59.1,8.09,28.5,NORMAL
2024-04-16 21:15:00,4,21,1.06,1.827,0.3576,50.3,21.9,67.0,8.59,27.4,NORMAL
2024-04-16 21:20:00,4,21,3.0,1.895,-0.1952,45.8,21.1,63.9,8.86,29.2,NORMAL
2024-04-16 21:25:00,4,21,1.08,1.762,-0.0636,46.7,23.0,68.5,7.46,29.8,NORMAL
2024-04-16 21:30:00,4,21,2.92,1.874,0.2326,51.7,21.9,64.5,9.86,33.6,NORMAL
2024-04-16 21:35:00,4,21,1.45,1.839,-0.0061,49.6,21.9,66.0,8.95,32.7,NORMAL
2024-04-16 21:40:00,4,21,0.89,1.872,0.1005,47.1,22.6,67.4,8.15,33.7,NORMAL
2024-04-16 21:45:00,4,21,1.14,1.873,-0.0086,48.4,21.3,64.6,9.43,30.8,NORMAL
2024-04-16 21:50:00,4,21,3.17,1.869,-0.0063,47.3,22.3,63.9,8.86,34.3,NORMAL
2024-04-16 21:55:00,4,21,1.72,1.871,0.1764,48.4,22.4,60.6,9.1,26.1,NORMAL
2024-04-16 22:00:00,4,22,0.8,1.928,-0.0371,48.2,20.4,63.0,8.64,32.0,NORMAL
2024-04-16 22:05:00,4,22,1.36,1.858,-0.065,49.4,21.7,61.5,8.65,38.1,NORMAL
2024-04-16 22:10:00,4,22,0.96,1.906,-0.0691,47.6,21.0,65.3,9.07,31.4,NORMAL
2024-04-16 22:15:00,4,22,0.75,1.835,0.025,47.4,21.0,70.7,8.07,28.5,NORMAL
2024-04-16 22:20:00,4,22,1.01,1.914,0.0417,49.1,21.6,65.1,10.41,28.2,NORMAL
2024-04-16 22:25:00,4,22,0.88,1.849,-0.2007,46.5,22.6,62.5,9.38,31.3,NORMAL
2024-04-16 22:30:00,4,22,1.6,1.847,-0.2403,48.4,21.0,65.5,9.32,26.4,NORMAL
2024-04-16 22:35:00,4,22,0.96,1.769,-0.1103,46.7,21.8,63.2,8.03,25.4,NORMAL
2024-04-16 22:40:00,4,22,1.63,1.811,0.1642,46.8,20.3,63.9,9.08,30.4,NORMAL
2024-04-16 22:45:00,4,22,0.75,1.824,-0.1488,49.3,21.3,59.0,8.1,32.3,NORMAL
2024-04-16 22:50:00,4,22,0.93,1.761,-0.0609,47.8,20.8,66.2,8.03,31.8,NORMAL
2024-04-16 22:55:00,4,22,0.89,1.804,0.3696,51.4,21.1,58.6,8.23,29.2,NORMAL
2024-04-16 23:00:00,4,23,0.88,1.884,0.218,46.5,21.7,63.7,9.41,29.8,NORMAL
2024-04-16 23:05:00,4,23,0.79,1.876,-0.3578,50.2,20.5,69.2,9.38,28.7,NORMAL
2024-04-16 23:10:00,4,23,0.85,1.765,0.1522,46.5,20.3,63.0,8.69,31.2,NORMAL
2024-04-16 23:15:00,4,23,1.16,1.927,0.3504,43.2,22.3,62.3,9.25,31.9,NORMAL
2024-04-16 23:20:00,4,23,0.92,1.882,0.0194,50.4,21.2,62.9,9.27,33.5,NORMAL
2024-04-16 23:25:00,4,23,1.02,1.933,0.0005,47.2,20.9,62.4,9.51,28.3,NORMAL
2024-04-16 23:30:00,4,23,0.99,1.882,-0.0901,49.5,20.7,60.9,9.11,27.9,NORMAL
2024-04-16 23:35:00,4,23,1.79,1.903,-0.184,46.5,20.1,68.1,9.99,33.0,NORMAL
2024-04-16 23:40:00,4,23,1.93,1.821,-0.3908,47.4,20.5,61.9,7.56,35.7,NORMAL
2024-04-16 23:45:00,4,23,1.09,1.773,-0.0039,49.3,21.6,62.9,7.73,27.9,NORMAL
2024-04-16 23:50:00,4,23,0.95,1.819,-0.3292,47.2,20.4,59.6,8.49,31.1,NORMAL
2024-04-16 23:55:00,4,23,0.81,1.663,-0.167,51.2,21.3,67.0,7.76,24.4,NORMAL
2024-04-17 00:00:00,4,0,2.28,1.764,0.3772,49.1,19.3,65.9,8.02,27.7,NORMAL
2024-04-17 00:05:00,4,0,0.78,1.789,0.2545,47.2,21.4,61.9,9.26,27.9,NORMAL
2024-04-17 00:10:00,4,0,0.93,1.848,0.0932,48.1,20.2,66.7,8.82,32.8,NORMAL
2024-04-17 00:15:00,4,0,0.93,1.82,-0.1329,47.2,21.1,63.6,8.94,28.4,NORMAL
2024-04-17 00:20:00,4,0,0.94,1.804,-0.1982,49.3,20.8,66.8,8.07,27.0,NORMAL
2024-04-17 00:25:00,4,0,0.84,1.754,-0.0518,50.1,20.3,61.9,7.77,30.1,NORMAL
2024-04-17 00:30:00,4,0,1.51,1.787,0.1468,50.6,22.3,65.7,8.85,22.9,NORMAL
2024-04-17 00:35:00,4,0,0.82,1.803,-0.022,48.6,20.9,59.7,8.07,30.0,NORMAL
2024-04-17 00:40:00,4,0,1.25,1.78,-0.3866,48.1,22.1,56.4,8.19,31.0,NORMAL
2024-04-17 00:45:00,4,0,0.82,1.674,0.0932,51.8,21.4,58.3,7.52,26.9,NORMAL
2024-04-17 00:50:00,4,0,0.79,1.811,0.3367,49.5,20.6,63.6,8.62,31.1,NORMAL
2024-04-17 00:55:00,4,0,1.95,1.786,-0.0551,49.1,19.0,65.7,8.07,33.7,NORMAL
2024-04-17 01:00:00,4,1,0.86,1.792,0.1129,47.8,21.6,59.9,8.26,30.4,NORMAL
2024-04-17 01:05:00,4,1,1.61,1.824,0.0092,47.7,19.5,67.4,8.67,36.9,NORMAL
2024-04-17 01:10:00,4,1,1.14,1.795,0.1548,46.9,19.7,64.3,8.27,35.1,NORMAL
2024-04-17 01:15:00,4,1,0.79,1.876,-0.0136,49.6,21.9,60.7,9.09,26.9,NORMAL
2024-04-17 01:20:00,4,1,2.31,1.791,-0.2449,49.4,18.9,62.3,8.14,27.8,NORMAL
2024-04-17 01:25:00,4,1,0.89,1.794,0.0306,46.5,19.9,62.9,8.77,28.4,NORMAL
2024-04-17 01:30:00,4,1,1.73,1.801,0.1542,51.7,21.5,62.8,8.53,35.5,NORMAL
2024-04-17 01:35:00,4,1,0.84,1.845,0.102,48.9,20.1,70.3,9.61,28.2,NORMAL
2024-04-17 01:40:00,4,1,1.71,1.835,-0.1906,50.4,20.0,66.3,8.58,35.3,NORMAL
2024-04-17 01:45:00,4,1,0.76,1.782,-0.0818,45.3,19.6,67.1,8.66,33.5,NORMAL
2024-04-17 01:50:00,4,1,1.11,1.808,0.1394,47.0,20.6,63.5,8.71,31.1,NORMAL
2024-04-17 01:55:00,4,1,1.48,1.828,0.0932,48.6,20.1,62.5,8.94,29.5,NORMAL
2024-04-17 02:00:00,4,2,2.12,1.839,-0.1379,48.3,20.8,63.4,8.67,31.0,NORMAL
2024-04-17 02:05:00,4,2,1.95,1.782,-0.2012,46.5,21.5,61.8,8.48,34.3,NORMAL
2024-04-17 02:10:00,4,2,1.61,1.772,0.0292,45.7,21.0,63.1,7.92,37.5,NORMAL
2024-04-17 02:15:00,4,2,1.85,1.792,0.2207,49.0,21.7,65.8,7.93,29.1,NORMAL
2024-04-17 02:20:00,4,2,0.86,1.845,0.2209,45.6,20.4,66.1,9.03,25.2,NORMAL
2024-04-17 02:25:00,4,2,0.92,1.866,-0.0241,48.3,21.1,69.3,9.09,23.5,NORMAL
2024-04-17 02:30:00,4,2,0.92,1.837,-0.1895,43.6,22.3,63.7,7.82,30.1,NORMAL
2024-04-17 02:35:00,4,2,0.99,1.803,-0.0678,50.2,22.2,61.0,9.2,25.8,NORMAL
2024-04-17 02:40:00,4,2,1.0,1.815,0.2232,46.3,21.4,62.3,7.96,25.5,NORMAL
2024-04-17 02:45:00,4,2,1.14,1.877,-0.0884,47.8,20.1,63.5,9.33,30.9,NORMAL
2024-04-17 02:50:00,4,2,0.84,1.785,-0.1619,47.4,21.0,62.3,8.85,31.4,NORMAL
2024-04-17 02:55:00,4,2,1.34,1.823,0.4365,48.9,20.9,67.6,7.78,29.7,NORMAL
2024-04-17 03:00:00,4,3,0.84,1.931,0.2883,45.2,22.2,66.4,9.85,24.9,NORMAL
2024-04-17 03:05:00,4,3,0.94,1.919,-0.1851,47.1,23.9,61.1,10.01,34.3,NORMAL
2024-04-17 03:10:00,4,3,1.1,1.869,-0.2617,47.6,21.4,61.6,9.71,31.5,NORMAL
2024-04-17 03:15:00,4,3,1.55,1.832,-0.0559,48.6,21.8,60.3,8.44,30.1,NORMAL
2024-04-17 03:20:00,4,3,1.42,1.85,0.0411,51.6,20.2,65.4,8.64,34.2,NORMAL
2024-04-17 03:25:00,4,3,1.27,1.846,0.2861,47.7,20.9,69.3,9.4,29.4,NORMAL
2024-04-17 03:30:00,4,3,0.83,1.946,0.1563,48.7,22.3,61.8,9.99,34.9,NORMAL
2024-04-17 03:35:00,4,3,1.15,1.898,-0.1119,46.5,20.8,70.1,10.19,26.9,NORMAL
2024-04-17 03:40:00,4,3,0.8,1.908,-0.119,51.8,20.2,66.3,9.15,28.3,NORMAL
2024-04-17 03:45:00,4,3,0.99,1.858,-0.1806,46.2,23.3,61.9,9.18,34.0,NORMAL
2024-04-17 03:50:00,4,3,1.02,1.848,0.0366,49.2,21.8,59.9,9.32,29.7,NORMAL
2024-04-17 03:55:00,4,3,0.77,1.87,0.2134,50.8,21.6,64.3,9.42,29.8,NORMAL
2024-04-17 04:00:00,4,4,0.91,1.919,0.1898,47.0,22.0,59.4,8.64,32.0,NORMAL
2024-04-17 04:05:00,4,4,2.31,1.933,-0.3751,46.3,22.4,64.9,9.35,31.1,NORMAL
2024-04-17 04:10:00,4,4,2.29,1.794,-0.6497,49.1,22.6,56.2,8.23,27.5,NORMAL
2024-04-17 04:15:00,4,4,0.97,1.717,0.0351,49.9,23.1,60.2,7.76,30.4,NORMAL
2024-04-17 04:20:00,4,4,0.77,1.806,0.4629,46.4,22.1,60.6,8.65,30.5,NORMAL
2024-04-17 04:25:00,4,4,0.85,1.871,-0.0365,49.0,22.0,66.0,9.56,29.5,NORMAL
2024-04-17 04:30:00,4,4,1.0,1.794,-0.0481,45.9,21.8,66.9,8.52,35.3,NORMAL
2024-04-17 04:35:00,4,4,2.23,1.855,-0.0527,46.1,22.6,68.1,9.57,34.7,NORMAL
2024-04-17 04:40:00,4,4,0.83,1.776,-0.1199,47.0,23.2,66.5,9.37,25.4,NORMAL
2024-04-17 04:45:00,4,4,1.47,1.815,0.0296,47.8,23.3,62.5,8.58,25.7,NORMAL
2024-04-17 04:50:00,4,4,0.81,1.786,0.0106,42.5,22.9,63.7,8.31,30.2,NORMAL
2024-04-17 04:55:00,4,4,2.74,1.819,0.1325,47.8,22.2,59.1,8.26,30.8,NORMAL
2024-04-17 05:00:00,4,5,0.99,1.83,0.1272,49.2,23.7,62.1,8.61,30.2,NORMAL
2024-04-17 05:05:00,4,5,1.5,1.861,-0.062,49.3,23.5,57.3,9.61,29.3,NORMAL
2024-04-17 05:10:00,4,5,0.96,1.81,-0.2508,51.0,24.2,60.0,8.54,31.4,NORMAL
2024-04-17 05:15:00,4,5,1.24,1.777,-0.1798,44.9,23.6,64.4,8.28,26.8,NORMAL
2024-04-17 05:20:00,4,5,0.86,1.75,0.316,47.8,24.6,56.8,8.83,26.8,NORMAL
2024-04-17 05:25:00,4,5,0.83,1.883,0.0965,52.5,24.9,60.4,9.02,30.2,NORMAL
2024-04-17 05:30:00,4,5,2.14,1.782,-0.0928,49.2,23.9,60.9,8.11,29.8,NORMAL
2024-04-17 05:35:00,4,5,2.0,1.852,-0.0876,48.0,22.1,64.7,9.59,29.6,NORMAL
2024-04-17 05:40:00,4,5,1.84,1.753,0.1791,48.9,23.0,68.5,7.88,26.3,NORMAL
2024-04-17 05:45:00,4,5,1.24,1.912,0.6507,49.1,23.2,64.2,10.16,32.9,NORMAL
2024-04-17 05:50:00,4,5,1.58,1.97,-0.1577,54.9,23.7,62.1,9.85,32.8,NORMAL
2024-04-17 05:55:00,4,5,0.79,1.859,-0.416,46.2,23.2,62.4,9.28,30.9,NORMAL
2024-04-17 06:00:00,4,6,0.95,1.831,0.1936,46.6,23.9,62.9,8.15,33.1,NORMAL
2024-04-17 06:05:00,4,6,0.94,1.924,-0.0818,48.4,24.4,63.2,9.43,35.6,NORMAL
2024-04-17 06:10:00,4,6,1.25,1.804,-0.3205,48.8,23.9,62.4,8.91,29.5,NORMAL
2024-04-17 06:15:00,4,6,0.97,1.817,-0.3845,51.4,23.0,64.6,8.85,30.4,NORMAL
2024-04-17 06:20:00,4,6,0.83,1.675,-0.02,46.7,25.5,62.3,8.57,30.7,NORMAL
2024-04-17 06:25:00,4,6,1.2,1.81,0.6054,45.5,24.7,62.1,7.62,30.1,NORMAL
2024-04-17 06:30:00,4,6,1.59,1.877,-0.0458,45.3,25.3,62.3,8.72,30.1,NORMAL
2024-04-17 06:35:00,4,6,0.99,1.795,-0.3005,45.3,23.2,60.8,9.29,28.3,NORMAL
2024-04-17 06:40:00,4,6,0.82,1.777,-0.0534,45.8,23.7,57.2,8.65,31.4,NORMAL
2024-04-17 06:45:00,4,6,0.86,1.777,0.3306,50.3,23.8,56.6,8.13,23.9,NORMAL
2024-04-17 06:50:00,4,6,0.89,1.887,0.0761,48.8,21.8,67.2,9.34,28.0,NORMAL
2024-04-17 06:55:00,4,6,0.93,1.802,-0.3706,50.2,25.0,66.9,9.74,31.3,NORMAL
2024-04-17 07:00:00,4,7,1.26,1.764,-0.1386,47.0,24.5,57.1,8.33,34.2,NORMAL
2024-04-17 07:05:00,4,7,1.21,1.756,0.1585,50.1,24.6,67.6,7.95,32.7,NORMAL
2024-04-17 07:10:00,4,7,1.35,1.817,-0.0882,46.2,26.0,59.9,8.67,23.2,NORMAL
2024-04-17 07:15:00,4,7,0.98,1.727,0.0206,47.1,25.3,57.6,8.37,33.2,NORMAL
2024-04-17 07:20:00,4,7,1.62,1.824,0.0875,50.0,24.9,60.7,7.82,28.8,NORMAL
2024-04-17 07:25:00,4,7,0.86,1.756,0.0456,42.5,26.6,61.0,9.2,29.6,NORMAL
2024-04-17 07:30:00,4,7,1.07,1.839,-0.0413,50.2,25.4,60.5,8.44,27.5,NORMAL
2024-04-17 07:35:00,4,7,1.56,1.742,-0.0918,47.8,25.3,61.0,7.51,33.2,NORMAL
2024-04-17 07:40:00,4,7,0.85,1.808,0.1121,51.6,25.4,65.2,9.05,28.7,NORMAL
2024-04-17 07:45:00,4,7,0.81,1.78,-0.1673,46.9,25.1,63.9,8.69,28.2,NORMAL
2024-04-17 07:50:00,4,7,1.83,1.752,0.1134,47.9,25.2,59.5,7.38,26.1,NORMAL
2024-04-17 07:55:00,4,7,0.96,1.817,0.2309,49.1,25.4,61.1,7.74,29.2,NORMAL
2024-04-17 08:00:00,4,8,1.33,1.829,-0.2461,46.9,25.5,63.8,9.03,24.3,NORMAL
2024-04-17 08:05:00,4,8,0.76,1.735,-0.2842,49.5,25.2,58.9,8.59,29.8,NORMAL
2024-04-17 08:10:00,4,8,1.34,1.735,0.0514,49.2,28.6,58.6,9.05,32.4,NORMAL
2024-04-17 08:15:00,4,8,0.94,1.752,0.0392,51.5,27.0,59.5,8.01,30.9,NORMAL
2024-04-17 08:20:00,4,8,0.78,1.748,0.2386,54.4,27.1,55.0,7.41,28.5,NORMAL
2024-04-17 08:25:00,4,8,1.22,1.832,0.1392,51.3,27.9,54.3,8.9,33.6,NORMAL
2024-04-17 08:30:00,4,8,0.89,1.794,-0.3297,47.4,25.7,56.4,9.34,30.3,NORMAL
2024-04-17 08:35:00,4,8,0.99,1.722,-0.1879,48.2,25.8,63.4,8.0,23.8,NORMAL
2024-04-17 08:40:00,4,8,0.79,1.731,0.1792,47.7,26.1,55.2,8.29,28.4,NORMAL
2024-04-17 08:45:00,4,8,0.83,1.782,0.3274,48.6,27.1,57.0,8.36,33.3,NORMAL
2024-04-17 08:50:00,4,8,0.93,1.841,0.3053,48.1,26.7,56.9,8.76,34.7,NORMAL
2024-04-17 08:55:00,4,8,0.8,1.884,-0.0677,49.1,27.3,62.8,9.46,31.4,NORMAL
2024-04-17 09:00:00,4,9,1.96,1.818,-0.2162,50.1,28.1,57.3,8.59,35.0,NORMAL
2024-04-17 09:05:00,4,9,0.75,1.811,-0.0541,52.4,27.9,55.9,8.8,31.6,NORMAL
2024-04-17 09:10:00,4,9,1.08,1.8,-0.1303,45.4,26.8,57.2,9.1,30.3,NORMAL
2024-04-17 09:15:00,4,9,0.82,1.768,0.0057,50.6,27.8,58.7,8.7,35.1,NORMAL
2024-04-17 09:20:00,4,9,0.93,1.802,0.0069,51.7,28.1,51.5,8.42,27.2,NORMAL
2024-04-17 09:25:00,4,9,2.05,1.77,-0.0574,47.8,26.4,57.4,8.47,26.6,NORMAL
2024-04-17 09:30:00,4,9,0.84,1.783,0.2301,45.4,27.7,59.2,8.19,32.3,NORMAL
2024-04-17 09:35:00,4,9,2.44,1.847,-0.1362,46.9,25.1,58.7,8.71,34.6,NORMAL
2024-04-17 09:40:00,4,9,0.87,1.737,-0.3956,48.4,27.1,60.7,7.94,31.5,NORMAL
2024-04-17 09:45:00,4,9,1.43,1.715,0.1489,47.5,27.2,59.8,7.67,28.1,NORMAL
2024-04-17 09:50:00,4,9,1.15,1.787,0.4417,46.3,27.7,52.7,7.96,30.6,NORMAL
2024-04-17 09:55:00,4,9,1.83,1.862,0.1657,50.5,27.0,50.4,9.21,32.1,NORMAL
2024-04-17 10:00:00,4,10,1.15,1.842,0.0119,51.3,27.8,62.2,9.57,33.6,NORMAL
2024-04-17 10:05:00,4,10,1.13,1.866,-0.2627,47.0,29.7,53.7,8.7,32.6,NORMAL
